ID,Nr.,Verantwortlich,Company,Product/Service-Title,type of offer,type of offer (detailed) 1,type of offer (detailed) 2,description,main functionalities,key benefits (features are tbd),application domain (engineering activities),Detailed appicatiion domain (engineering),Product engineering (cycles),AI potential (by Matching algorithm),KI-Tags,target group (customer type) --> Nutzer der Leister,"(technical & organisational) details (e.g. system requirements, …)",Understandability of description/material,Relevance,Capability of company to offer service/product,quality of app/service,trust score (verification concept) 0-4,contact info,pricing/license model,Link,Comments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
new,169,,Linknovate,InnoBits,app,,,"Monitoring of different ongoing strategies and tools used in the industry, it allows the companies to stay up to date in terms of technology. 


PowerBits: Machine Learning-enhanced suggestions

PowerBits is your tailored InnoBits. Like and dislike bits to customize your feeds. The more you use PowerBits, the more accurate and personal it’ll become and the less time you’ll spend monitoring.",,,market and competitor analysis,Innovation scanning (competitors etc.),Strategic Product Planning,,,,,,1 - product engineering,,,,,,https://www.linknovate.com/inno-bits/,PowerBits uses machine learning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
new,164,,levity,Visual Quality Inspection,,,,Identify defects in production lines early to achieve high-quality standards at a fraction of the cost. Quality inspections are essential for modern manufacturing companies. With AI in used it automates this process specifically according to company’s needs.,,,,,Strategic Product Planning,,,,,,5 - not relevant,,,,,,https://levity.ai/use-cases/visual-quality-inspection,"Only use case of AI-based software

description should focus on product categorization (part of strategic product planning); visual quality inspection (Production and production system development); check of documents for completeness (others); filter startup databases (Strategic product planning)
or better: list the use cases and describe in short the AI application behind that",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
new,171,,"Mabl
",Functional Test Automation,,,,"Creation, analyzing, and running of functional and UI tests for different platforms to gain more in depth information about the results. With AI powered, test automation reliablity is increased, and auto maintainance is possible.",,,Software testing,,product development,,,,,,1 - product engineering,,,,,,https://www.mabl.com/product,auto-healing uses machine intelligence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,165,Melina,lightly,Data Curation,app,web app,,Improve machine learning models by curating vision data. Find and remove redundancy and bias introduced by the data collection process to reduce overfitting and improve generalization.,"•automatically generated dimension reduction projections like UMAP, PCA and tSNE which empowers you to visually evaluate and select your data                        •Removing Redundant Samples                                                                                   •Automate ML data pipeline                                                                                         •Enabling an efficient end-to-end data pipeline                                                          •Data Management & Collaboration","Lower datasets costs, Higher AI model quality, Faster product development",,Data preparation,, ,,data scientist,"pip-package (python-API), webapp, on-premise",0,5 - not relevant,1, , , ,charged - frequently/recurring fee,https://www.lightly.ai/products,"AI in general
Aber zu weit weg
Falscher Titel",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,166,Melina,lightup,"
Deliver a data driven experience ",service,web service (API),,Stay on top of data quality. Detect data drift and data outages before they hurt product experience and business decisions. Get started in minutes with a free trial. Continuously monitor all your data assets across the enterprise. Be data-driven with confidence.,•Continuous monitoring of data quality across all assets                                             •Quickly test and set ML-based alerting using an intuitive interface                            monitoring common outage symptoms                                                                         •eliminate hidden data outages,"Out-of-the-box observability, Customizability with SQL, Single click detection, Alerting integrations, Scheduled checks, APIs for CI/CD, Flexible deployment support, Security first approach, Scalable architecture", ,, ,Root cause analysis                 Intelligent product monitoring,,data scientist, ,0,5 - not relevant,1,1, , , ,https://www.lightup.ai/product,no information about AI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,167,Patrick,linknovate,Linknovate,app,web app,,Linknovate is a data analytics and Competitive Intelligence platform that helps you identify emerging technologies and connect with the key players behind them.,#NAME?,#NAME?,,,Strategic product planning,,,,,,5 - not relevant,,,,,The company must be contacted for information,https://linknovate.com,Keine eigenständige Lösung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,365,Melina,Maddox AI GmbH (Layer7AI),L7 Compass,service,"consulting, training","Aside from advising companies in the area of artificial intelligence, we develop, train and implement customized models for our clients. This is made possible by our diverse team which combines expertise in the fields of machine learning (access to more than 150 AI experts based in Tübingen’s Cyber Valley), consulting and software engineering. "," Typical Client Request
""I know AI is important, but I am neither sure what kind of problems AI can reliably solve today nor how this translates to my specific business needs.""

L7 Deliverables
Inspiring 1-day-workshop highlighting AI’s possibilities and limitations for your business including a preliminary list of potential AI use-cases ","Deep Expertise in AI, Management 
Consulting Skills, Implementation 
Expertise, lower scrap rates, less manual work and higher throughput rates",manufacturing ,,AI potential analysis,,,,,,1,3- AI general,1,,"Contact Us
+49 - 159 - 01479 983
info@layer7.ai

Office
AI Research Building 
Maria-von-Linden-Str. 6 
72076 Tübingen",,,https://www.layer7.ai/products/,Workshop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,365a,,Maddox AI GmbH (Layer7AI),L7 Toolbox,service,,," Typical Client Request
""I would like to check whether AI can generate significant value for my business by quickly testing the commercial and technical feasibility of my ideas.""

L7 Deliverables
Proof-of-Concept model code including trained weights, model documentation and feasibility test results",,,AI development/deployment,,,,,,,,3- AI general,,,,,,https://www.layer7.ai/products/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,170,Patrick,mabl,Mabl,service,SaaS,,"Mabl''s intelligent test automation, you can easily create reliable, end-to-end tests that improve application quality without slowing you down.",#NAME?,#NAME?,#NAME?,,product development,,,,,,5 - not relevant,,,,,https://www.mabl.com/pricing,https://mabl.com,Dopplung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,365b,,Maddox AI GmbH (Layer7AI),L7 Education,service,,,"     Typical Client Request
    ""I want my software engineers to get up to speed with regards to developing and deploying AI solutions.""

    L7 Deliverables
    5-day interactive and hands-on training course requiring all participants to actively code, test and apply AI frameworks and methodologies",,,AI in general,,,,,,,,3- AI general,,,,,,https://www.layer7.ai/products/,5 day workshop course,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,408,Melina,Magazino,Driven Robots,service,contract development/implementation,"Magazino develops and builds mobile, perception driven robots for warehouse logistics and intralogistics.","•provided with a lot of important information already before their:                                 basic action and movement sequences of unerring grabbing and putting down, the right speed in different situations or the default reactions to obstacles and mistakes                                                                                                         •Self-Supervised-Learning: Perception, Reaction, Feedback, Cognition                                                    ","speed, agility, prcoess optimization ",production,production systems development,,,,,,,1,5 - not relevant,1,,"49 89-21552415-0
info@magazino.eu",,,https://www.magazino.eu/,Rroboter für die Produktion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,172,Melina,mercury,"No-Code Conversational 
AI Plattform",App,API,,"Platform for AI chatbots and customer communication automation. From lead generation to comprehensive customer journeys and complete problem solutions in service.
Live messaging for direct communication between your customers and employees. For answers to difficult questions and close customer relationships.","- All channels in one inbox
- Seamless handoff between bots and agents
- Response templates
- CRM integration
- Notes and tickets
- Annotation and AI training
- Vertical plug'n'play solutions for unbeatable time-to-market.
- Create custom use cases from our dialog task templates.
- Best-in-class dialog UX that no flow editor can match.",#NAME?,AI assistance,Customer Journey,,,,,,,3- AI general,,,0,,"two payment models:
1. business from 500 Euro per month (can be tested 30 days free of charge).
2. enterprise - custom ""according to your needs"" - more information at the company",https://www.mercury.ai/de/product/,Chatbot zur Gestaltung der Customer Journey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,390,Melina,metoda,Research in E-commerce,service,web service (API),"metoda is a provider of market research in E-commerce. metoda provides its customers with access to on-demand price, product and trend information for more than one billion products worldwide. metoda provides its data in compliance with EU regulations and real-time to companies for internal use or as reports and processes. The solutions are used by both manufacturers and retailers in category management, sales, product management, and marketing departments. For retailers, the company offers price optimisation: competitor price intelligence data; assortment of goods: relevant product trends and brands; and marketing intelligence solutions. For brands, the company offers channel monitor, new product trends & developments; and market analysis data. The company uses crawlers to build its database. Customised pricing model.","•provides its customers with access to on-demand price, product and trend information                                                                                                                                 •provides its data in compliance with EU regulations and real-time to companies for internal use or as reports and processes                       ",,E-Commerce,,,,,,,,1,5 - not relevant,1,,"Metoda
Bayerstrasse 69
80335 München
Germany

Telefon — +49 (0) 89 124 137 800
E-Mail — info@metoda.com",,,https://metoda.com/de/,Advertising auf Amazon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,366,Melina,Micropsi Industries,MIRAI,app,source code,micropsi industries is a Germany-based startup that develops reinforcement learning based solutions for applications in robotics and process control systems. Its chief offering Mirai is an artificial intelligence-based software stack that uses imitation learning to learn from human demonstrations and teaches the robot real-time tactile and visual behaviors.,"Mit Hilfe von MIRAI können Industrieroboter mit Varianzen bei Position oder Form von Werkstücken und mit Bewegung im Arbeitsbereich umgehen. Mit Hilfe von künstlicher Intelligenz erzeugt MIRAI Roboterbewegungen direkt und in Echtzeit, statt einzelne Positionsmessungen auszugeben. MIRAI kann mehrere Schritte innerhalb einer Aufgabe mit einer einzigen Kamera steuern. Zudem kann das System jederzeit für neue Aufgaben flexibel neu trainiert werden.

MIRAI-Fähigkeiten werden nicht programmiert, sondern in wenigen Tagen durch Vorführung eintrainiert – dazu sind keine Programmier- oder KI-Kenntnisse nötig. Zum Trainieren eines Roboters führt ein Mensch die Ausführung einer Aufgabe mehrfach vor, indem er den Roboter am Handgelenk führt. Bewegungen werden von einer Kamera und einem Kraft-Momenten-Sensor aufgezeichnet und anschließend in eine MIRAI-Fähigkeit verallgemeinert.","flexible, realtime, cost efficiency, Simple application","robotics, manufacturing",Production / manufacturing,,,,,,,1,5 - not relevant,1,,"icropsi Industries GmbH
Karl-Marx-Str. 58, 12043 Berlin
+49 30 555 71 929",,,https://www.micropsi-industries.com/home-deutsch,"Robotik / Robotersteuerung für Produktion

eher Produkt als App

--> streichen, da Hardware!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,173,Patrick,mindflow,Mindflow,service,source code,,"The emerging no-code building platform to automate cybersecurity operations, helping analysts to deliver high value expertise.",#NAME?,#NAME?,#NAME?,,,,,,,,5 - not relevant,,,,,The company must be contacted for information,https://mindflow.io,Ganz allgemeines Querschnittstheme: Cybersecurity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,174,Melina,mindtech,Chameleon ,service,web service (API),,"Mindtechs Chameleon Platform allows you to create unlimited training data for your AI vision system. The services enables you to getting you to market faster, at a lower cost, with a product that produces more accurate results.","•Mindtech Chameleon's behavioural simulator creates relevant data to train your AI-based vision system faster and more accurately than any other solution (complete end-end platform for Synthetic Data creation and curation)              •create and curate datasets,  seamlessly melding real-world data with the benefits that the synthetic data delivers (generate synthetic data)                                          •builds virtual worlds that are structurally and statistically matched to the real world ( produces images and sequences which accurately represent real-world characteristics, complete with advanced annotations)","intelligent, smart, end-end platform, faster and more accurately ","smart home, smart citiy, retail",,service development,computer vision,,data scientist, ,0,5 - not relevant, , , ,"MINDTECH GLOBAL
Concept House
Home Park Mill Link Road
Kings Langley
Hertfordshire, WD4 8UD
United Kingdom", ,https://mindtech.global,"Focus
    Smart Home
    Smart City
    Retail

Melina: not relevant",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,335,Melina,mindtech,Chameleon ,service,web service (API),"Mindtechs Chameleon Platform allows you to create unlimited training data for your AI vision system. The services enables you to getting you to market faster, at a lower cost, with a product that produces more accurate results.","•Mindtech Chameleon's behavioural simulator creates relevant data to train your AI-based vision system faster and more accurately than any other solution (complete end-end platform for Synthetic Data creation and curation)              •create and curate datasets,  seamlessly melding real-world data with the benefits that the synthetic data delivers (generate synthetic data)                                          •builds virtual worlds that are structurally and statistically matched to the real world ( produces images and sequences which accurately represent real-world characteristics, complete with advanced annotations)","intelligent, smart, end-end platform, faster and more accurately ","smart home, smart citiy, retail",service development,,computer vision,data scientist,, ,0,0,5 - not relevant, , ,"MINDTECH GLOBAL
Concept House
Home Park Mill Link Road
Kings Langley
Hertfordshire, WD4 8UD
United Kingdom", ,,https://mindtech.global,"Dopplung; mit ID 169 zusammenführen

smart home, smart city context",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
new,175,,Monolith,Monolith Platform,app,,,"Using test data, engineers can quickly adopt Monolith to build highly accurate self-learning models that instantly predict the performance of systems in a wider variety of operating conditions. This means less testing, more learning, and ultimately developing better quality products in half the time.?",,,product testing,Testing,product development,,,,,,1 - product engineering,,,,,,https://www.monolithai.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,176,Melina,monolithai,AI development ,,"webinar, web app, web service (API)",,Develop products faster. Predict product performance. Validate design. Reduce simulations and physical testing.,"•Deep learning algorithms for 3D data                                                                            •Instantaneous data visualisation                                                                                •Historical data value extraction                                                                                  •Data gathering, labelling, and cleaning                                                                      •advanced AI platform fine-tuned for engineering                                                            •empowers engineers to understand, predict and optimise products dramatically faster using an intuitive AI software                   ","reduce testing by 70%, reduce simulations by 90%, advanced AI, faster, No code required",Companies interested in AI,,service development,deep learning models ,,engineering,"platform avaibable on the cloud, AI software",0,5 - not relevant,1,1, , , ,https://monolithai.com,"app or service?

So nicht angeboten",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,177,Melina,Monte Carlo Data,Detect,app,web app,,"ML-powered anomaly detection

Monte Carlo’s machine learning-powered anomaly detection automatically establishes a baseline to evaluate freshness, distribution, volume, and schema changes within 2 weeks— without configuring or thresholding.","•eliminating data downtime                                                                                                            •Find root cause and fix the  issue                                                                                                  •all data dependencies in one place, automatically",•Security-first architecture                 •Code-free implementation                •End-to-end observability                              ,Data Management (Cross-sectional),Anomaly detection in data,cross-sectional-processes,reducing data processing costs                                          repair broken data pipelines      reduced data infrastructure costs                                           ML anomaly detection ,,data scientist, ,1,4 - cross sectional processes,0, , , , ,https://www.montecarlodata.com/product/detect/,Data Observabbility Platform ist nur eine Datenplattform,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,178,Patrick,mostly,Mostly.ai,service,web service (API),,"The world''s only enterprise-grade synthetic data generator, ready to unlock the value of your data. We provide expert advice and training.",#NAME?,#NAME?,,Synthetic data,,,,,,,5 - not relevant,,,,,The company must be contacted for information,https://mostly.ai,"Synthetic data für Banking, Insurance und Telecommunications

--> streichen!

(REST API)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,392,Melina,motesque,AI-based recommendation technology,service,web service (API),Motesque is revolutionizing the world of human motion. They create and develop pioneering technology to transform human motion into healthcare and e-commerce solutions. Leading global companies are already using Motesque’s pioneering biomechanical and AI technologies to drive their own digital transformation. The biomechanical solutions employ advanced sensor technology to measure human movement.,"employ advanced sensor technology to measure human movement. Then transforms these measurements into recommendations, e.g. for orthotics and prosthetics that really fit, or for the perfect running shoe. Motesque’s state-of-the-art, AI-based 3D avatar is used in online stores to capture customers’ physical information and simulate their exact body shape. Based on this, they determine how each individual body interacts with a specific product.","performance, pioneering technology","e-commerce, retail, health tech",,,,,,,,1,5 - not relevant,1,,"Prenzlauer Allee 242
10405 Berlin",,,https://www.motesque.com/,Keine PE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,179,Melina,myview,xmedia PIM,App,Open Interface,,"Xmedia is a comprehensive product information management solution (PIM for short) for the administration of marketing and sales-relevant product information. xmedia is an intelligent system with coordinated modules. It supports users from product management, sales and marketing throughout the company in product data, change, translation and publication management.
xmedia offers a central system that allows you to supply each of your channels with consistent and up-to-date product data without spending a lot of resources.
xmedia offers sophisticated solutions for the efficient transfer, management, enrichment and output of data.","- Functional consistency - through process support for product data, change, translation and publication management
- Functional depth - through integration of specialized ""best-of-breed"" OEM products for supplementary additional tasks
- Functional breadth - by providing and integrating task-specific editorial systems and exports for different media, formats and publications
- Global access - through service-oriented multichannel product communication",#NAME?,,,,,,,,,5 - not relevant,,,0,,The company must be contacted for information and a live demo,https://www.myview.de/xmedia-pim,"Keine KI
Fabian: open interface? ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,180,Melina,myview,xom API-Platform,App,API,,"xom is an API-first platform for the management and distribution of Linked Enterprise Data. The target group is companies that want to use their data efficiently in B2B integration scenarios and make it available in apps, web applications or services.
xom brings their data together in a networked model and makes it available to departments, partners and customers throughout the company.
xom is a central building block for the implementation of digital transformation processes by providing product-centric corporate knowledge without media discontinuity.
xom forms a consistent access control layer within the IT architecture for decoupling, buffering and providing structured data from enterprise backend systems.
xom is based on standards, proven technologies and consistently uses state-of-the-art graph database technology for high-performance, scalable integration scenarios.",#NAME?,#NAME?,,,,,,,,,5 - not relevant,,,0,,The company must be contacted for information and a live demo,https://www.myview.de/xom-api,Keine KI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
new,181,,Naventik,Pathfinder,,,,PATHFINDER can be operated as a ground truth postprocessing solution. It helps to dramatically reduce the commissioning and operation of test fleets as well as the collection of driving scenarios for e.g. HD-Map creation.,,,product testing,Testing and validation,product development,,,,,,1 - product engineering,,,,,,https://www.naventik.de/page24.html,"
For ADAS Testing and Validation (autonomous driving, railway …)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,382,Melina,Naventik,Positioning Solution for vehicle Autonomy,service,web service (API),"NAVENTIK, a spinoff from University of Technologies Chemnitz, is focused on providing GNSS (Global Navigation Satellite System) based vehicle localization solutions. Offers a navigation engine for automotive localization tasks, named as ""PATHFINDER"". It incorporates a software integrated GNSS receiver that can be integrated with the ADAS, in-vehicle systems or any other mobile platform.","•use of satellite navigation in safety-critical automotive applications                                      •Build and integrate a comprehensive system of sensors, algorithms, actuators, compute power and artificial intelligence to provide answers for the four fundamental questions of vehicle automation: Sense, Think, Act          ","Availability, Functional Safety, High Accuracy, Robustness, Scalibility",automotive,service development,,,,,,,1,5 - not relevant,1,,"NAVENTIK GmbH
Am Walkgraben 13
09119 Chemnitz
Germany",,,https://naventik.de/#next,Dopplung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,393,Melina,Neohelden,AI assistant ,app,app,"Neohelden has developed Neo which is an artificial intelligence based personal assistant for employees to automate their daily routine work. Users can interact with the assistant using voice and text and request information from third-party systems and trigger actions. User-messages are processed and interpreted by natural language understanding algorithm, for understanding the intent and distilling the technical action. It comes with a conversation engine that enables creating and training language models using drag and drop interface. It runs on existing devices such as smartphones, tablets, and PCs.","•self-learning AI-assistant für buisnesses that can be used via voice and chat (automate processes)                                                                                                                                   •can understand human language. He recognizes cities, extracts amounts of money, or answers questions directly
",increase opertional efficiency,"various industries, banks, insurance companies, public clients, ",,,,,,,,1,5 - not relevant,1,,,,,https://neohelden.com/,zu allgemein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,182,Melina,Neural Concept,Deep Learning ,service,desktop app,,"Neural Concept bietet eine deep learning basierende Softwarelösung für Computer Assisted Engineering und Design an. Die Kerntechnologie des Neural Concept Shape sind 3D-Faltungsnetze, die lernen, das Ergebnis von physikalischen Simulationen oder Experimenten auf der Grundlage der geometrischen Eigenschaften der Eingangsform vorherzusagen. Sie können als Ergänzung zu den traditionellen numerischen Simulations- und Experimentiermethoden verwendet werden, um die Notwendigkeit tatsächlicher Simulationen oder Experimente entlang der Konzeptionspipeline zu verringern. Dies beschleunigt und reduziert die Kosten des Entwurfsprozesses dramatisch.",•Neural Concept Shape ist eine 3D Deep-Learning Software für computergestütztes Engineering und Design                                                                                                    •CAD/CAE capabilities with the help of machine learning and numerical optimization,"Fast prototype, Optimal decision, Historical data",,,product development,deep learning models ,,engineering,deep learning software ,0,5 - not relevant,1,1,,,,https://neuralconcept.com/,Dopplung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
